Period,Open,High,Low,Close
2024-06-20,11990.260000,12001.940000,11893.740000,11931.803003
2024-06-18,11938.230000,11969.050000,11927.790000,11961.931092
2024-06-17,11839.670000,11964.520000,11817.400000,11931.475761
2024-06-14,11822.870000,11840.930000,11779.000000,11839.267023
2024-06-13,11858.860000,11858.860000,11772.960000,11841.022640
2024-06-12,11787.250000,11870.250000,11787.250000,11813.175000
2024-06-11,11664.660000,11714.150000,11608.610000,11713.296233
2024-06-10,11638.900000,11692.440000,11617.780000,11681.543099
2024-06-07,11643.570000,11711.370000,11616.370000,11650.490592
2024-06-06,11671.910000,11681.290000,11623.030000,11661.368433
2024-06-05,11577.400000,11663.840000,11542.890000,11663.549487
2024-06-04,11498.280000,11543.060000,11453.490000,11526.805019
2024-06-03,11538.850000,11549.650000,11402.000000,11508.886821
2024-05-31,11420.000000,11499.670000,11307.910000,11494.696392
2024-05-30,11454.990000,11455.920000,11373.110000,11402.102205
2024-05-29,11495.110000,11502.390000,11460.270000,11469.459969
2024-05-28,11575.940000,11575.940000,11499.740000,11554.451027
2024-05-24,11500.890000,11566.460000,11494.330000,11551.561627
2024-05-23,11628.680000,11628.930000,11447.260000,11470.978006
2024-05-22,11582.580000,11590.880000,11510.170000,11555.842097
2024-05-21,11537.570000,11593.380000,11535.810000,11587.052846
2024-05-20,11551.780000,11595.200000,11545.860000,11557.843429
2024-05-17,11545.920000,11550.250000,11504.020000,11546.276302
2024-05-16,11560.590000,11594.080000,11530.780000,11532.356504
2024-05-15,11456.350000,11561.460000,11456.350000,11554.042797
2024-05-14,11362.450000,11426.150000,11355.680000,11418.124360
2024-05-13,11386.850000,11395.850000,11339.230000,11361.463367
2024-05-10,11370.160000,11400.980000,11335.960000,11364.036873
2024-05-09,11289.060000,11346.210000,11270.300000,11343.547189
2024-05-08,11243.260000,11293.230000,11237.380000,11283.914426
2024-05-07,11282.860000,11311.080000,11265.130000,11283.955125
2024-05-06,11184.880000,11268.390000,11184.880000,11268.230154
2024-05-03,11141.870000,11177.350000,11095.360000,11152.757023
2024-05-02,10981.570000,11033.260000,10899.450000,11013.913497
2024-05-01,10937.260000,11082.960000,10903.660000,10914.108339
2024-04-30,11099.730000,11114.970000,10951.110000,10951.661842
2024-04-29,11121.850000,11142.100000,11066.630000,11126.280977
2024-04-26,11057.170000,11122.130000,11032.430000,11090.463723
2024-04-25,10916.150000,10998.150000,10852.520000,10978.198085
2024-04-24,11057.230000,11066.470000,10975.310000,11028.459013
2024-04-23,10935.370000,11038.020000,10933.570000,11026.058652
2024-04-22,10844.850000,10956.870000,10806.050000,10895.467403
2024-04-19,10884.240000,10913.620000,10772.040000,10801.160684
2024-04-18,10940.430000,10995.080000,10876.070000,10896.070755
2024-04-17,11021.170000,11040.030000,10887.470000,10919.492067
2024-04-16,11011.630000,11044.390000,10959.020000,10982.992755
2024-04-15,11196.620000,11237.380000,10985.430000,11005.608300
2024-04-12,11243.950000,11251.610000,11105.930000,11139.383397
2024-04-11,11245.770000,11329.850000,11172.110000,11302.525942
2024-04-10,11234.480000,11257.180000,11171.040000,11218.731820
2024-04-09,11341.110000,11356.990000,11218.860000,11325.630675
2024-04-08,11327.180000,11344.930000,11296.690000,11307.657912
2024-04-05,11213.050000,11350.300000,11209.990000,11311.703439
2024-04-04,11397.950000,11425.210000,11185.350000,11187.490442
2024-04-03,11288.590000,11363.190000,11288.590000,11325.780827
2024-04-02,11309.610000,11318.170000,11265.930000,11312.902614
2024-04-01,11425.920000,11438.570000,11363.420000,11395.078157
2024-03-28,11404.290000,11440.740000,11399.490000,11418.026034
2024-03-27,11356.750000,11405.870000,11329.980000,11404.945017
2024-03-26,11360.900000,11374.040000,11305.990000,11306.012281
2024-03-25,11340.630000,11361.330000,11333.390000,11337.739482
2024-03-22,11390.520000,11398.320000,11363.510000,11372.488986
2024-03-21,11413.740000,11430.350000,11386.080000,11387.890500
2024-03-20,11257.620000,11354.160000,11235.600000,11350.889119
2024-03-19,11163.610000,11252.860000,11147.710000,11249.233213
2024-03-18,11197.670000,11242.820000,11177.690000,11186.037357
2024-03-15,11129.200000,11158.630000,11088.040000,11115.685333
2024-03-14,11241.390000,11244.760000,11128.870000,11187.845382
2024-03-13,11235.060000,11247.130000,11188.850000,11217.303219
2024-03-12,11149.510000,11248.380000,11106.800000,11238.463203
2024-03-11,11100.620000,11128.200000,11055.600000,11113.608654
2024-03-08,11214.600000,11268.150000,11112.630000,11126.065022
2024-03-07,11144.170000,11216.190000,11135.550000,11198.392935
2024-03-06,11089.750000,11132.830000,11055.900000,11082.651080
2024-03-05,11094.340000,11102.450000,10978.060000,11025.156949
2024-03-04,11138.510000,11178.980000,11130.450000,11138.428023
2024-03-01,11067.610000,11158.250000,11058.270000,11151.344717
2024-02-29,11038.440000,11080.650000,10987.500000,11062.107225
2024-02-28,10996.660000,11018.600000,10977.930000,11002.203452
2024-02-27,11011.660000,11024.730000,10974.280000,11019.435199
2024-02-26,11051.410000,11061.020000,10999.150000,11000.498923
2024-02-23,11068.190000,11090.200000,11026.070000,11041.895884
2024-02-22,10933.240000,11053.720000,10933.240000,11037.823626
2024-02-21,10768.220000,10811.590000,10731.340000,10808.929189
2024-02-20,10824.750000,10834.240000,10750.970000,10794.799232
2024-02-16,10915.080000,10931.500000,10848.140000,10859.626263
2024-02-15,10852.630000,10916.680000,10844.640000,10910.310368
2024-02-14,10792.290000,10848.480000,10749.230000,10844.715733
2024-02-13,10771.830000,10779.020000,10668.620000,10739.811201
2024-02-12,10898.220000,10944.820000,10877.050000,10887.410755
2024-02-09,10848.970000,10905.100000,10841.360000,10897.610796
2024-02-08,10828.410000,10839.480000,10810.940000,10834.360306
2024-02-07,10779.120000,10837.230000,10770.450000,10826.813783
2024-02-06,10729.350000,10745.380000,10696.420000,10738.166134
2024-02-05,10744.280000,10744.280000,10659.560000,10713.112109
2024-02-02,10655.030000,10782.780000,10637.860000,10747.248357
2024-02-01,10535.430000,10633.780000,10519.340000,10633.140374
2024-01-31,10617.400000,10633.800000,10500.380000,10501.379659
2024-01-30,10674.920000,10686.010000,10654.170000,10672.947897
2024-01-29,10602.710000,10681.410000,10590.690000,10678.503125
2024-01-26,10593.760000,10632.000000,10577.960000,10598.226283
2024-01-25,10597.970000,10613.700000,10551.370000,10605.127989
2024-01-24,10603.500000,10625.040000,10543.390000,10549.043006
2024-01-23,10524.140000,10544.460000,10496.660000,10540.378374
2024-01-22,10519.920000,10526.490000,10495.950000,10509.439394
2024-01-19,10399.370000,10489.090000,10383.380000,10486.441450
2024-01-18,10302.510000,10368.590000,10270.840000,10358.289844
2024-01-17,10253.670000,10277.770000,10214.680000,10267.045895
2024-01-16,10328.050000,10360.280000,10283.980000,10324.825854
2024-01-12,10386.080000,10386.080000,10331.510000,10363.348190
2024-01-11,10379.850000,10379.850000,10268.100000,10354.685132
2024-01-10,10309.370000,10377.130000,10309.250000,10361.272411
2024-01-09,10259.310000,10321.780000,10259.310000,10302.728248
2024-01-08,10184.540000,10318.680000,10184.540000,10316.516348
2024-01-05,10158.070000,10225.250000,10139.980000,10172.752946
2024-01-04,10176.600000,10236.700000,10151.860000,10154.195345
2024-01-03,10222.710000,10240.480000,10177.650000,10187.794370
2024-01-02,10262.480000,10294.510000,10226.060000,10269.689706
2023-12-29,10353.890000,10368.000000,10289.350000,10327.828110
2023-12-28,10362.180000,10377.970000,10351.710000,10356.592990
2023-12-27,10330.930000,10359.650000,10324.510000,10351.598795
2023-12-26,10301.800000,10357.220000,10301.800000,10335.976137
2023-12-22,10299.690000,10329.720000,10253.900000,10292.369675
2023-12-21,10213.480000,10213.480000,10213.480000,10275.299236
2023-12-20,10304.710000,10342.880000,10169.400000,10170.505859
2023-12-19,10269.450000,10321.360000,10269.450000,10320.864357
2023-12-18,10240.950000,10279.140000,10239.660000,10259.846655
2023-12-15,10159.550000,10226.930000,10159.550000,10213.484605
2023-12-14,10232.250000,10250.040000,10159.200000,10213.693996
2023-12-13,10049.730000,10189.740000,10046.280000,10184.380480
2023-12-12,9989.540000,10047.540000,9989.540000,10047.044054
2023-12-11,9949.270000,10003.160000,9949.270000,10000.639624
2023-12-08,9899.130000,9971.960000,9899.130000,9961.502521
2023-12-07,9889.440000,9932.070000,9879.980000,9920.635574
2023-12-06,9925.230000,9925.230000,9834.660000,9840.645017
2023-12-05,9850.140000,9903.550000,9850.140000,9878.972112
2023-12-04,9861.060000,9889.490000,9834.350000,9884.169183
2023-12-01,9861.340000,9948.090000,9856.070000,9937.888725
2023-11-30,9858.200000,9883.540000,9813.050000,9879.018248
2023-11-29,9891.160000,9918.910000,9831.440000,9838.819199
2023-11-28,9824.660000,9875.080000,9822.860000,9846.430471
2023-11-27,9840.060000,9858.430000,9830.250000,9836.752126
2023-11-24,9849.140000,9855.890000,9845.470000,9855.837865
2023-11-22,9844.730000,9866.570000,9824.730000,9849.737055
2023-11-21,9811.440000,9817.550000,9788.820000,9809.394769
2023-11-20,9744.710000,9850.030000,9744.710000,9829.020862
2023-11-17,9764.460000,9769.100000,9725.350000,9755.918207
2023-11-16,9719.890000,9744.490000,9699.290000,9743.215357
2023-11-15,9740.250000,9768.650000,9713.000000,9729.308208
2023-11-14,9659.680000,9740.000000,9659.680000,9712.010949
2023-11-13,9508.470000,9550.210000,9508.470000,9528.252185
2023-11-10,9434.490000,9541.640000,9402.130000,9535.632523
2023-11-09,9484.290000,9484.290000,9380.390000,9387.587310
2023-11-08,9469.940000,9473.260000,9413.010000,9462.252469
2023-11-07,9425.080000,9469.290000,9422.870000,9452.283352
2023-11-06,9424.290000,9432.320000,9385.890000,9425.343783
2023-11-03,9373.250000,9441.520000,9373.250000,9408.557669
2023-11-02,9230.630000,9324.750000,9230.630000,9320.564355
2023-11-01,9070.140000,9163.860000,9070.140000,9147.447234
2023-10-31,9004.270000,9056.040000,8964.990000,9052.312161
2023-10-30,8950.740000,9016.290000,8920.360000,8993.462593
2023-10-27,8959.780000,8970.750000,8857.030000,8885.940798
2023-10-26,9007.420000,9009.940000,8908.490000,8928.630261
2023-10-25,9125.160000,9125.160000,9023.990000,9035.397129
2023-10-24,9144.420000,9178.390000,9105.950000,9166.797279
2023-10-23,9079.420000,9184.210000,9079.420000,9100.485223
2023-10-20,9227.070000,9227.070000,9113.960000,9115.841932
2023-10-19,9323.050000,9364.470000,9213.820000,9231.729019
2023-10-18,9393.020000,9416.880000,9286.850000,9309.924535
2023-10-17,9364.920000,9480.310000,9364.920000,9436.359908
2023-10-16,9382.430000,9455.400000,9382.430000,9437.306780
2023-10-13,9420.120000,9420.120000,9304.140000,9338.089414
2023-10-12,9454.450000,9463.360000,9333.010000,9385.155917
2023-10-11,9426.380000,9446.490000,9375.050000,9443.129560
2023-10-10,9369.720000,9460.780000,9369.720000,9402.312779
2023-10-09,9251.980000,9366.440000,9241.650000,9353.405314
2023-10-06,9129.530000,9328.220000,9123.170000,9294.822704
2023-10-05,9183.560000,9203.900000,9115.370000,9184.807657
2023-10-04,9131.010000,9205.370000,9102.080000,9195.137589
2023-10-03,9198.480000,9232.150000,9093.280000,9121.137296
2023-10-02,9232.230000,9273.380000,9187.220000,9247.514761
2023-09-29,9342.060000,9342.630000,9218.380000,9246.739070
2023-09-28,9206.100000,9309.170000,9195.610000,9271.554191
2023-09-27,9241.690000,9252.660000,9138.740000,9216.021647
2023-09-26,9286.200000,9298.840000,9197.580000,9213.721562
2023-09-25,9286.680000,9352.800000,9276.720000,9350.901180
2023-09-22,9360.040000,9393.700000,9305.670000,9313.300016
2023-09-21,9425.450000,9426.100000,9333.170000,9334.585162
2023-09-20,9609.140000,9616.410000,9488.480000,9489.915169
2023-09-19,9578.710000,9590.620000,9520.380000,9579.265249
2023-09-18,9585.520000,9627.560000,9575.370000,9599.929239
2023-09-15,9682.100000,9682.100000,9586.270000,9592.861416
2023-09-14,9683.300000,9725.390000,9653.900000,9710.540645
2023-09-13,9619.340000,9652.290000,9596.670000,9626.675023
2023-09-12,9638.780000,9668.790000,9603.790000,9614.661170
2023-09-11,9665.440000,9676.480000,9627.380000,9669.360429
2023-09-08,9592.100000,9639.110000,9585.230000,9604.772776
2023-09-07,9555.160000,9604.120000,9547.030000,9590.395553
2023-09-06,9665.680000,9669.680000,9570.210000,9619.983597
2023-09-05,9716.870000,9724.640000,9685.500000,9687.257308
2023-09-01,9774.650000,9774.650000,9696.710000,9727.643955
2023-08-31,9735.410000,9762.660000,9709.170000,9709.676143
2023-08-30,9696.900000,9737.500000,9677.150000,9722.955653
2023-08-29,9543.180000,9689.410000,9543.180000,9684.223126
2023-08-28,9537.150000,9557.820000,9506.360000,9545.437769
2023-08-25,9454.800000,9512.940000,9379.770000,9485.891627
2023-08-24,9589.800000,9597.800000,9420.790000,9421.472083
2023-08-23,9469.770000,9565.170000,9469.770000,9549.726355
2023-08-22,9510.860000,9510.860000,9435.110000,9445.222034
2023-08-21,9431.840000,9487.590000,9386.440000,9471.385109
2023-08-18,9328.940000,9432.460000,9328.940000,9406.496468
2023-08-17,9507.890000,9511.250000,9395.620000,9407.267274
2023-08-16,9536.350000,9576.690000,9477.740000,9478.538160
2023-08-15,9620.410000,9628.340000,9536.980000,9549.167056
2023-08-14,9587.620000,9659.950000,9581.510000,9659.264440
2023-08-11,9572.670000,9629.040000,9563.240000,9603.447354
2023-08-10,9662.690000,9736.950000,9588.880000,9612.362302
2023-08-09,9682.420000,9682.420000,9595.440000,9608.728252
2023-08-08,9659.950000,9684.410000,9600.930000,9675.997891
2023-08-07,9674.020000,9719.840000,9658.220000,9716.914239
2023-08-04,9714.040000,9763.650000,9622.750000,9629.769757
2023-08-03,9657.400000,9718.000000,9645.360000,9680.357893
2023-08-02,9773.290000,9776.380000,9688.790000,9704.625507
2023-08-01,9841.210000,9857.560000,9821.140000,9840.711748
2023-07-31,9862.140000,9878.080000,9832.820000,9866.770215
2023-07-28,9833.020000,9869.010000,9812.910000,9852.014512
2023-07-27,9894.930000,9904.290000,9736.660000,9754.715922
2023-07-26,9796.630000,9850.080000,9776.200000,9817.105658
2023-07-25,9784.990000,9846.770000,9784.990000,9818.493955
2023-07-24,9773.260000,9809.600000,9762.540000,9790.760609
2023-07-21,9789.220000,9791.340000,9750.340000,9751.263015
2023-07-20,9791.370000,9811.920000,9732.840000,9748.101006
2023-07-19,9815.950000,9839.050000,9795.750000,9813.455474
2023-07-18,9714.700000,9805.910000,9706.120000,9790.199590
2023-07-17,9685.480000,9742.650000,9683.010000,9721.025524
2023-07-14,9711.440000,9731.660000,9671.320000,9683.685534
2023-07-13,9656.940000,9708.930000,9655.370000,9693.297790
2023-07-12,9623.260000,9645.290000,9591.990000,9610.874778
2023-07-11,9494.790000,9549.100000,9474.110000,9539.947043
2023-07-10,9443.710000,9482.300000,9434.020000,9475.898865
2023-07-07,9453.240000,9542.100000,9449.770000,9453.101610
2023-07-06,9469.890000,9487.190000,9421.740000,9478.725434
2023-07-05,9525.640000,9569.240000,9525.640000,9553.691970
2023-07-03,9549.280000,9572.950000,9544.810000,9571.347641
2023-06-30,9513.440000,9577.070000,9513.440000,9559.666355
2023-06-29,9396.700000,9447.540000,9396.700000,9443.464556
2023-06-28,9376.890000,9429.070000,9364.950000,9400.304106
2023-06-27,9321.960000,9416.530000,9310.400000,9403.615069
2023-06-26,9331.950000,9368.510000,9295.730000,9297.122831
2023-06-23,9334.440000,9377.850000,9324.090000,9338.835378
2023-06-22,9353.330000,9411.560000,9347.700000,9410.833942
2023-06-21,9397.830000,9419.180000,9363.290000,9375.207526
2023-06-20,9420.670000,9448.520000,9378.630000,9424.024672
2023-06-16,9539.900000,9549.200000,9464.850000,9468.808379
2023-06-15,9370.710000,9531.960000,9369.300000,9503.532406
2023-06-14,9387.840000,9428.710000,9313.270000,9387.535684
2023-06-13,9349.960000,9391.150000,9335.450000,9377.648503
2023-06-12,9252.040000,9314.950000,9238.640000,9312.718045
2023-06-09,9240.670000,9277.620000,9211.530000,9226.699933
2023-06-08,9161.130000,9224.040000,9145.350000,9215.864719
2023-06-07,9195.770000,9226.090000,9150.590000,9158.135210
2023-06-06,9165.900000,9202.450000,9148.440000,9192.914824
2023-06-05,9190.740000,9225.700000,9156.320000,9171.090997
2023-06-02,9100.680000,9207.000000,9100.600000,9189.341727
2023-06-01,8971.090000,9081.400000,8951.250000,9057.174539
2023-05-31,8989.920000,9000.530000,8937.830000,8967.158900
2023-05-30,9065.130000,9075.070000,8991.850000,9020.392056
2023-05-26,8913.540000,9035.180000,8913.540000,9019.640898
2023-05-25,8910.410000,8933.730000,8856.820000,8902.840201
2023-05-24,8862.040000,8863.270000,8801.380000,8825.262079
2023-05-23,8956.620000,8976.150000,8883.720000,8890.155602
2023-05-22,8984.740000,9025.980000,8963.500000,8990.889301
2023-05-19,9018.640000,9033.260000,8963.200000,8988.458551
2023-05-18,8912.480000,9009.970000,8905.930000,9001.251348
2023-05-17,8840.430000,8928.070000,8818.650000,8915.431299
